latitude,longitude,confidence,frp,acq_date,satellite,province,regency
-1.115227888252067,114.1517299344972,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.115227888252067,114.1551030256674,1,14.100000381469727,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1489524104618087,114.0484906627398,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1489524104618087,114.05186379314455,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1489524104618087,114.0552369235493,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1489524104618087,114.05861005395406,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.1489524104618087,114.06198318435881,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.152324862682783,114.04862549309611,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.152324862682783,114.05199862748864,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.152324862682783,114.05537176188119,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.152324862682783,114.05874489627372,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.152324862682783,114.06211803066626,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.155697314903757,114.0487607188989,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.155697314903757,114.05213385729091,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.155697314903757,114.05550699568293,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.155697314903757,114.05888013407495,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.155697314903757,114.06225327246696,1,10.710000038146973,2026-08-17,SNPP,Central Kalimantan,Kapuas
-1.196166741555447,114.83299372735905,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.196166741555447,114.8363669146571,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.196166741555447,114.83974010195514,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.1995391937764215,114.83313505733622,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.1995391937764215,114.8365082487858,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.1995391937764215,114.83988144023537,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.1995391937764215,114.8432546316849,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.1995391937764215,114.84662782313447,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2029116459973954,114.83327678550694,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2029116459973954,114.83664998111976,1,2.809999942779541,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2029116459973954,114.84002317673256,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2029116459973954,114.84339637234532,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2029116459973954,114.84676956795812,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2062840982183698,114.84016531144913,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2062840982183698,114.84353851123682,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2062840982183698,114.84691171102453,1,4.079999923706055,2026-08-17,SNPP,Central Kalimantan,Barito Utara
-1.2467535248700599,114.0896670618519,1,7.75,2026-08-17,SNPP,Central Kalimantan,Kapuas
